eventTick,eventTimeSec,triggerColumn,triggerName
101087,10.1087,4,uplink_received
101100,10.11,1,sensor_activated
101100,10.11,5,estimator_activated
101100,10.11,15,actuator_activated
101105,10.1105,16,actuator_finished
101106,10.1106,2,sensor_finished
101107,10.1107,3,uplink_sent
101109,10.1109,6,estimator_finished
101137,10.1137,4,uplink_received
101150,10.115,1,sensor_activated
101156,10.1156,2,sensor_finished
101157,10.1157,3,uplink_sent
101187,10.1187,4,uplink_received
101200,10.12,1,sensor_activated
101200,10.12,5,estimator_activated
101200,10.12,7,controller_activated
101200,10.12,9,feedforward_activated
101200,10.12,11,merger_activated
101203,10.1203,8,controller_finished
101203,10.1203,12,merger_finished
101204,10.1204,13,downlink_sent
101206,10.1206,2,sensor_finished
101207,10.1207,3,uplink_sent
101209,10.1209,6,estimator_finished
101212,10.1212,10,feedforward_finished
101237,10.1237,4,uplink_received
101250,10.125,1,sensor_activated
101256,10.1256,2,sensor_finished
101257,10.1257,3,uplink_sent
101284,10.1284,14,downlink_received
101287,10.1287,4,uplink_received
101300,10.13,1,sensor_activated
101300,10.13,5,estimator_activated
101306,10.1306,2,sensor_finished
101307,10.1307,3,uplink_sent
101309,10.1309,6,estimator_finished
101337,10.1337,4,uplink_received
101350,10.135,1,sensor_activated
101356,10.1356,2,sensor_finished
101357,10.1357,3,uplink_sent
101387,10.1387,4,uplink_received
101400,10.14,1,sensor_activated
101400,10.14,5,estimator_activated
101400,10.14,7,controller_activated
101400,10.14,9,feedforward_activated
101400,10.14,11,merger_activated
101400,10.14,15,actuator_activated
101403,10.1403,8,controller_finished
101403,10.1403,12,merger_finished
101404,10.1404,13,downlink_sent
101405,10.1405,16,actuator_finished
101406,10.1406,2,sensor_finished
101407,10.1407,3,uplink_sent
101409,10.1409,6,estimator_finished
101412,10.1412,10,feedforward_finished
101437,10.1437,4,uplink_received
101450,10.145,1,sensor_activated
101456,10.1456,2,sensor_finished
101457,10.1457,3,uplink_sent
101484,10.1484,14,downlink_received
101487,10.1487,4,uplink_received
101500,10.15,1,sensor_activated
101500,10.15,5,estimator_activated
101506,10.1506,2,sensor_finished
101507,10.1507,3,uplink_sent
101509,10.1509,6,estimator_finished
101537,10.1537,4,uplink_received
101550,10.155,1,sensor_activated
101556,10.1556,2,sensor_finished
101557,10.1557,3,uplink_sent
101587,10.1587,4,uplink_received
101600,10.16,1,sensor_activated
101600,10.16,5,estimator_activated
101600,10.16,7,controller_activated
101600,10.16,9,feedforward_activated
101600,10.16,11,merger_activated
101603,10.1603,8,controller_finished
101603,10.1603,12,merger_finished
101604,10.1604,13,downlink_sent
101606,10.1606,2,sensor_finished
101607,10.1607,3,uplink_sent
101609,10.1609,6,estimator_finished
101612,10.1612,10,feedforward_finished
101637,10.1637,4,uplink_received
101650,10.165,1,sensor_activated
101656,10.1656,2,sensor_finished
101657,10.1657,3,uplink_sent
101684,10.1684,14,downlink_received
101687,10.1687,4,uplink_received
101700,10.17,1,sensor_activated
101700,10.17,5,estimator_activated
101700,10.17,15,actuator_activated
101705,10.1705,16,actuator_finished
101706,10.1706,2,sensor_finished
101707,10.1707,3,uplink_sent
101709,10.1709,6,estimator_finished
101737,10.1737,4,uplink_received
101750,10.175,1,sensor_activated
101756,10.1756,2,sensor_finished
101757,10.1757,3,uplink_sent
101787,10.1787,4,uplink_received
101800,10.18,1,sensor_activated
101800,10.18,5,estimator_activated
101800,10.18,7,controller_activated
101800,10.18,9,feedforward_activated
101800,10.18,11,merger_activated
101803,10.1803,8,controller_finished
101803,10.1803,12,merger_finished
101804,10.1804,13,downlink_sent
101806,10.1806,2,sensor_finished
101807,10.1807,3,uplink_sent
101809,10.1809,6,estimator_finished
101812,10.1812,10,feedforward_finished
101837,10.1837,4,uplink_received
101850,10.185,1,sensor_activated
101856,10.1856,2,sensor_finished
101857,10.1857,3,uplink_sent
101884,10.1884,14,downlink_received
101887,10.1887,4,uplink_received
101900,10.19,1,sensor_activated
101900,10.19,5,estimator_activated
101906,10.1906,2,sensor_finished
101907,10.1907,3,uplink_sent
101909,10.1909,6,estimator_finished
101937,10.1937,4,uplink_received
101950,10.195,1,sensor_activated
101956,10.1956,2,sensor_finished
101957,10.1957,3,uplink_sent
101987,10.1987,4,uplink_received
102000,10.2,1,sensor_activated
102000,10.2,5,estimator_activated
102000,10.2,7,controller_activated
102000,10.2,9,feedforward_activated
102000,10.2,11,merger_activated
102000,10.2,15,actuator_activated
102003,10.2003,8,controller_finished
102003,10.2003,12,merger_finished
102004,10.2004,13,downlink_sent
102005,10.2005,16,actuator_finished
102006,10.2006,2,sensor_finished
102007,10.2007,3,uplink_sent
102009,10.2009,6,estimator_finished
102012,10.2012,10,feedforward_finished
102037,10.2037,4,uplink_received
102050,10.205,1,sensor_activated
102056,10.2056,2,sensor_finished
102057,10.2057,3,uplink_sent
102084,10.2084,14,downlink_received
102087,10.2087,4,uplink_received
102100,10.21,1,sensor_activated
102100,10.21,5,estimator_activated
102106,10.2106,2,sensor_finished
102107,10.2107,3,uplink_sent
102109,10.2109,6,estimator_finished
102137,10.2137,4,uplink_received
102150,10.215,1,sensor_activated
102156,10.2156,2,sensor_finished
102157,10.2157,3,uplink_sent
102187,10.2187,4,uplink_received
102200,10.22,1,sensor_activated
102200,10.22,5,estimator_activated
102200,10.22,7,controller_activated
102200,10.22,9,feedforward_activated
102200,10.22,11,merger_activated
102203,10.2203,8,controller_finished
102203,10.2203,12,merger_finished
102204,10.2204,13,downlink_sent
102206,10.2206,2,sensor_finished
102207,10.2207,3,uplink_sent
102209,10.2209,6,estimator_finished
102212,10.2212,10,feedforward_finished
102237,10.2237,4,uplink_received
102250,10.225,1,sensor_activated
102256,10.2256,2,sensor_finished
102257,10.2257,3,uplink_sent
102284,10.2284,14,downlink_received
102287,10.2287,4,uplink_received
102300,10.23,1,sensor_activated
102300,10.23,5,estimator_activated
102300,10.23,15,actuator_activated
102305,10.2305,16,actuator_finished
102306,10.2306,2,sensor_finished
102307,10.2307,3,uplink_sent
102309,10.2309,6,estimator_finished
102337,10.2337,4,uplink_received
102350,10.235,1,sensor_activated
102356,10.2356,2,sensor_finished
102357,10.2357,3,uplink_sent
102387,10.2387,4,uplink_received
102400,10.24,1,sensor_activated
102400,10.24,5,estimator_activated
102400,10.24,7,controller_activated
102400,10.24,9,feedforward_activated
102400,10.24,11,merger_activated
102403,10.2403,8,controller_finished
102403,10.2403,12,merger_finished
102404,10.2404,13,downlink_sent
102406,10.2406,2,sensor_finished
102407,10.2407,3,uplink_sent
102409,10.2409,6,estimator_finished
102412,10.2412,10,feedforward_finished
102437,10.2437,4,uplink_received
102450,10.245,1,sensor_activated
102456,10.2456,2,sensor_finished
102457,10.2457,3,uplink_sent
102484,10.2484,14,downlink_received
102487,10.2487,4,uplink_received
102500,10.25,1,sensor_activated
102500,10.25,5,estimator_activated
102506,10.2506,2,sensor_finished
102507,10.2507,3,uplink_sent
102509,10.2509,6,estimator_finished
102537,10.2537,4,uplink_received
102550,10.255,1,sensor_activated
102556,10.2556,2,sensor_finished
102557,10.2557,3,uplink_sent
102587,10.2587,4,uplink_received
102600,10.26,1,sensor_activated
102600,10.26,5,estimator_activated
102600,10.26,7,controller_activated
102600,10.26,9,feedforward_activated
102600,10.26,11,merger_activated
102600,10.26,15,actuator_activated
102603,10.2603,8,controller_finished
102603,10.2603,12,merger_finished
102604,10.2604,13,downlink_sent
102605,10.2605,16,actuator_finished
102606,10.2606,2,sensor_finished
102607,10.2607,3,uplink_sent
102609,10.2609,6,estimator_finished
102612,10.2612,10,feedforward_finished
102637,10.2637,4,uplink_received
102650,10.265,1,sensor_activated
102656,10.2656,2,sensor_finished
102657,10.2657,3,uplink_sent
102684,10.2684,14,downlink_received
102687,10.2687,4,uplink_received
102700,10.27,1,sensor_activated
102700,10.27,5,estimator_activated
102706,10.2706,2,sensor_finished
102707,10.2707,3,uplink_sent
102709,10.2709,6,estimator_finished
102737,10.2737,4,uplink_received
102750,10.275,1,sensor_activated
102756,10.2756,2,sensor_finished
102757,10.2757,3,uplink_sent
102787,10.2787,4,uplink_received
102800,10.28,1,sensor_activated
102800,10.28,5,estimator_activated
102800,10.28,7,controller_activated
102800,10.28,9,feedforward_activated
102800,10.28,11,merger_activated
102803,10.2803,8,controller_finished
102803,10.2803,12,merger_finished
102804,10.2804,13,downlink_sent
102806,10.2806,2,sensor_finished
102807,10.2807,3,uplink_sent
102809,10.2809,6,estimator_finished
102812,10.2812,10,feedforward_finished
102837,10.2837,4,uplink_received
102850,10.285,1,sensor_activated
102856,10.2856,2,sensor_finished
102857,10.2857,3,uplink_sent
102884,10.2884,14,downlink_received
102887,10.2887,4,uplink_received
102900,10.29,1,sensor_activated
102900,10.29,5,estimator_activated
102900,10.29,15,actuator_activated
102905,10.2905,16,actuator_finished
102906,10.2906,2,sensor_finished
102907,10.2907,3,uplink_sent
102909,10.2909,6,estimator_finished
102937,10.2937,4,uplink_received
102950,10.295,1,sensor_activated
102956,10.2956,2,sensor_finished
102957,10.2957,3,uplink_sent
102987,10.2987,4,uplink_received
103000,10.3,1,sensor_activated
103000,10.3,5,estimator_activated
103000,10.3,7,controller_activated
103000,10.3,9,feedforward_activated
103000,10.3,11,merger_activated
103003,10.3003,8,controller_finished
103003,10.3003,12,merger_finished
103004,10.3004,13,downlink_sent
103006,10.3006,2,sensor_finished
103007,10.3007,3,uplink_sent
103009,10.3009,6,estimator_finished
103012,10.3012,10,feedforward_finished
103037,10.3037,4,uplink_received
103050,10.305,1,sensor_activated
103056,10.3056,2,sensor_finished
103057,10.3057,3,uplink_sent
103084,10.3084,14,downlink_received
103087,10.3087,4,uplink_received
103100,10.31,1,sensor_activated
103100,10.31,5,estimator_activated
103106,10.3106,2,sensor_finished
103107,10.3107,3,uplink_sent
103109,10.3109,6,estimator_finished
103137,10.3137,4,uplink_received
103150,10.315,1,sensor_activated
103156,10.3156,2,sensor_finished
103157,10.3157,3,uplink_sent
103187,10.3187,4,uplink_received
103200,10.32,1,sensor_activated
103200,10.32,5,estimator_activated
103200,10.32,7,controller_activated
103200,10.32,9,feedforward_activated
103200,10.32,11,merger_activated
103200,10.32,15,actuator_activated
103203,10.3203,8,controller_finished
103203,10.3203,12,merger_finished
103204,10.3204,13,downlink_sent
103205,10.3205,16,actuator_finished
103206,10.3206,2,sensor_finished
103207,10.3207,3,uplink_sent
103209,10.3209,6,estimator_finished
103212,10.3212,10,feedforward_finished
103237,10.3237,4,uplink_received
103250,10.325,1,sensor_activated
103256,10.3256,2,sensor_finished
103257,10.3257,3,uplink_sent
103284,10.3284,14,downlink_received
103287,10.3287,4,uplink_received
103300,10.33,1,sensor_activated
103300,10.33,5,estimator_activated
103306,10.3306,2,sensor_finished
103307,10.3307,3,uplink_sent
103309,10.3309,6,estimator_finished
103337,10.3337,4,uplink_received
103350,10.335,1,sensor_activated
103356,10.3356,2,sensor_finished
103357,10.3357,3,uplink_sent
103387,10.3387,4,uplink_received
103400,10.34,1,sensor_activated
103400,10.34,5,estimator_activated
103400,10.34,7,controller_activated
103400,10.34,9,feedforward_activated
103400,10.34,11,merger_activated
103403,10.3403,8,controller_finished
103403,10.3403,12,merger_finished
103404,10.3404,13,downlink_sent
103406,10.3406,2,sensor_finished
103407,10.3407,3,uplink_sent
103409,10.3409,6,estimator_finished
103412,10.3412,10,feedforward_finished
103437,10.3437,4,uplink_received
103450,10.345,1,sensor_activated
103456,10.3456,2,sensor_finished
103457,10.3457,3,uplink_sent
103484,10.3484,14,downlink_received
103487,10.3487,4,uplink_received
103500,10.35,1,sensor_activated
103500,10.35,5,estimator_activated
103500,10.35,15,actuator_activated
103505,10.3505,16,actuator_finished
103506,10.3506,2,sensor_finished
103507,10.3507,3,uplink_sent
103509,10.3509,6,estimator_finished
103537,10.3537,4,uplink_received
103550,10.355,1,sensor_activated
103556,10.3556,2,sensor_finished
103557,10.3557,3,uplink_sent
103587,10.3587,4,uplink_received
103600,10.36,1,sensor_activated
103600,10.36,5,estimator_activated
103600,10.36,7,controller_activated
103600,10.36,9,feedforward_activated
103600,10.36,11,merger_activated
103603,10.3603,8,controller_finished
103603,10.3603,12,merger_finished
103604,10.3604,13,downlink_sent
103606,10.3606,2,sensor_finished
103607,10.3607,3,uplink_sent
103609,10.3609,6,estimator_finished
103612,10.3612,10,feedforward_finished
103637,10.3637,4,uplink_received
103650,10.365,1,sensor_activated
103656,10.3656,2,sensor_finished
103657,10.3657,3,uplink_sent
103684,10.3684,14,downlink_received
103687,10.3687,4,uplink_received
103700,10.37,1,sensor_activated
103700,10.37,5,estimator_activated
103706,10.3706,2,sensor_finished
103707,10.3707,3,uplink_sent
103709,10.3709,6,estimator_finished
103737,10.3737,4,uplink_received
103750,10.375,1,sensor_activated
103756,10.3756,2,sensor_finished
103757,10.3757,3,uplink_sent
103787,10.3787,4,uplink_received
103800,10.38,1,sensor_activated
103800,10.38,5,estimator_activated
103800,10.38,7,controller_activated
103800,10.38,9,feedforward_activated
103800,10.38,11,merger_activated
103800,10.38,15,actuator_activated
103803,10.3803,8,controller_finished
103803,10.3803,12,merger_finished
103804,10.3804,13,downlink_sent
103805,10.3805,16,actuator_finished
103806,10.3806,2,sensor_finished
103807,10.3807,3,uplink_sent
103809,10.3809,6,estimator_finished
103812,10.3812,10,feedforward_finished
103837,10.3837,4,uplink_received
103850,10.385,1,sensor_activated
103856,10.3856,2,sensor_finished
103857,10.3857,3,uplink_sent
103884,10.3884,14,downlink_received
103887,10.3887,4,uplink_received
103900,10.39,1,sensor_activated
103900,10.39,5,estimator_activated
103906,10.3906,2,sensor_finished
103907,10.3907,3,uplink_sent
103909,10.3909,6,estimator_finished
103937,10.3937,4,uplink_received
103950,10.395,1,sensor_activated
103956,10.3956,2,sensor_finished
103957,10.3957,3,uplink_sent
103987,10.3987,4,uplink_received
104000,10.4,1,sensor_activated
104000,10.4,5,estimator_activated
104000,10.4,7,controller_activated
104000,10.4,9,feedforward_activated
104000,10.4,11,merger_activated
104003,10.4003,8,controller_finished
104003,10.4003,12,merger_finished
104004,10.4004,13,downlink_sent
104006,10.4006,2,sensor_finished
104007,10.4007,3,uplink_sent
104009,10.4009,6,estimator_finished
104012,10.4012,10,feedforward_finished
104037,10.4037,4,uplink_received
104050,10.405,1,sensor_activated
104056,10.4056,2,sensor_finished
104057,10.4057,3,uplink_sent
104084,10.4084,14,downlink_received
104087,10.4087,4,uplink_received
104100,10.41,1,sensor_activated
104100,10.41,5,estimator_activated
104100,10.41,15,actuator_activated
104105,10.4105,16,actuator_finished
104106,10.4106,2,sensor_finished
104107,10.4107,3,uplink_sent
104109,10.4109,6,estimator_finished
104137,10.4137,4,uplink_received
104150,10.415,1,sensor_activated
104156,10.4156,2,sensor_finished
104157,10.4157,3,uplink_sent
104187,10.4187,4,uplink_received
104200,10.42,1,sensor_activated
104200,10.42,5,estimator_activated
104200,10.42,7,controller_activated
104200,10.42,9,feedforward_activated
104200,10.42,11,merger_activated
104203,10.4203,8,controller_finished
104203,10.4203,12,merger_finished
104204,10.4204,13,downlink_sent
104206,10.4206,2,sensor_finished
104207,10.4207,3,uplink_sent
104209,10.4209,6,estimator_finished
104212,10.4212,10,feedforward_finished
104237,10.4237,4,uplink_received
104250,10.425,1,sensor_activated
104256,10.4256,2,sensor_finished
104257,10.4257,3,uplink_sent
104284,10.4284,14,downlink_received
104287,10.4287,4,uplink_received
104300,10.43,1,sensor_activated
104300,10.43,5,estimator_activated
104306,10.4306,2,sensor_finished
104307,10.4307,3,uplink_sent
104309,10.4309,6,estimator_finished
104337,10.4337,4,uplink_received
104350,10.435,1,sensor_activated
104356,10.4356,2,sensor_finished
104357,10.4357,3,uplink_sent
104387,10.4387,4,uplink_received
104400,10.44,1,sensor_activated
104400,10.44,5,estimator_activated
104400,10.44,7,controller_activated
104400,10.44,9,feedforward_activated
104400,10.44,11,merger_activated
104400,10.44,15,actuator_activated
104403,10.4403,8,controller_finished
104403,10.4403,12,merger_finished
104404,10.4404,13,downlink_sent
104405,10.4405,16,actuator_finished
104406,10.4406,2,sensor_finished
104407,10.4407,3,uplink_sent
104409,10.4409,6,estimator_finished
